"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000003279",1.47994757334016,7.28962823131055,46.7420032446886,1.15402115611564e-06,6.40223378698783e-05
"ENSMUSG00000015176",-2.01831546617488,6.2376868897001,44.6825390904087,1.17321658552473e-06,6.41411308295417e-05
"ENSMUSG00000071855",-1.58009513874678,5.08984271695563,43.9043325877036,1.17341858929482e-06,6.41411308295417e-05
"ENSMUSG00000008301",-1.55598166476418,6.34126598785763,45.2249060737278,1.19025219349641e-06,6.43951987914719e-05
"ENSMUSG00000037364",-1.89381212340516,6.49783005730048,45.0649738470998,1.19539109943814e-06,6.43951987914719e-05
"ENSMUSG00000055865",-1.26186779950352,7.07540678909477,45.9281839447689,1.23288915337502e-06,6.57478308435319e-05
"ENSMUSG00000025369",-1.32465688355905,7.76555217825965,46.1511256930569,1.24319647115969e-06,6.57478308435319e-05
"ENSMUSG00000024613",-1.32829831668179,4.71421131179618,43.5989870224196,1.24703311123729e-06,6.57478308435319e-05
"ENSMUSG00000042487",-1.72725211793816,6.33860082777892,44.6128747456561,1.28204869549333e-06,6.71179577626579e-05
"ENSMUSG00000021792",-1.37241094731088,6.17618393534687,44.6741820765493,1.29389922766988e-06,6.72646633461393e-05
"ENSMUSG00000039630",-1.73886232464507,8.98219899460464,45.8755259111301,1.3140187320654e-06,6.78362170428764e-05
"ENSMUSG00000027416",-2.19369265596157,5.21905877403275,43.041675816387,1.37419372951155e-06,7.00539578135217e-05
"ENSMUSG00000032181",-1.33368188672634,9.28292495689411,45.5627295882472,1.37582429927013e-06,7.00539578135217e-05
"ENSMUSG00000051223",-1.69368491352435,6.79063820399218,44.6962435399713,1.38550988937917e-06,7.00672144057467e-05
"ENSMUSG00000002833",-0.950352052292478,5.77196361436672,44.0169905495722,1.39976526131775e-06,7.03098307610553e-05
"ENSMUSG00000102758",1.91064205030327,7.0257144856356,45.3152155303388,1.4472431366481e-06,7.21195616374462e-05
"ENSMUSG00000028187",-1.22487962929002,5.05349140666136,42.7448611222497,1.45519696605017e-06,7.21195616374462e-05
"ENSMUSG00000029053",1.34525178151633,5.37871970098056,44.3466272418646,1.50015515533845e-06,7.38553206939475e-05
"ENSMUSG00000020220",1.67126770648774,6.13174023309947,44.9061050092388,1.51357451325279e-06,7.40257429705346e-05
"ENSMUSG00000028484",-1.17746815805842,9.75841936202155,44.8548984832339,1.53396216260434e-06,7.44712593396752e-05
"ENSMUSG00000024109",1.37542561955929,6.98346209933025,44.8744203281428,1.54271912003094e-06,7.44712593396752e-05
"ENSMUSG00000033904",-1.9047788622176,5.4868556729183,42.230986973505,1.57817017818807e-06,7.50046882200243e-05
"ENSMUSG00000063870",-1.49137591708443,8.48559127019047,44.6996062489055,1.58006058612052e-06,7.50046882200243e-05
"ENSMUSG00000111375",-1.27884690859718,7.14814329932853,44.3818669275084,1.58403767158243e-06,7.50046882200243e-05
"ENSMUSG00000018666",-1.28671176521464,7.50204727884983,44.3904078902792,1.62240696231526e-06,7.5867367049666e-05
"ENSMUSG00000025006",1.40848019701249,7.67217389117788,44.5416240903814,1.62266765683305e-06,7.5867367049666e-05
"ENSMUSG00000025364",-1.24429752417483,6.43491115388345,43.5190900296825,1.67110473764233e-06,7.72976921454659e-05
"ENSMUSG00000043962",-1.18191353818216,7.66414009215793,44.2621156663454,1.6740554796099e-06,7.72976921454659e-05
"ENSMUSG00000013089",2.26442877123605,4.40350804908874,40.134890311792,1.70569885839702e-06,7.82726253908854e-05
"ENSMUSG00000040151",1.32022551794521,7.2513306618053,44.1623129896302,1.72754671696101e-06,7.87888484287618e-05
"ENSMUSG00000054611",1.4524415583792,6.99816779333081,44.123516778294,1.7398268472312e-06,7.88650779409556e-05
"ENSMUSG00000027067",-1.41905055840865,6.5316121869054,43.1873126256197,1.75698524675409e-06,7.91601716628479e-05
"ENSMUSG00000078193",4.81667080697727,5.64885105443478,37.1454681764868,1.81952478827155e-06,8.14432179262142e-05
"ENSMUSG00000079641",1.6157573016495,8.98013250208964,43.7470356814628,1.82956919473739e-06,8.14432179262142e-05
"ENSMUSG00000031010",1.34414803641326,7.10977384643834,43.7447980793389,1.84760697471795e-06,8.17566086312693e-05
"ENSMUSG00000022752",-1.29204455832287,7.34862122678788,43.3372840010364,1.9043128706661e-06,8.37672300623185e-05
"ENSMUSG00000028759",-1.56294796915352,8.23880112273638,43.4159598367939,1.93438436269035e-06,8.42673529842355e-05
"ENSMUSG00000041891",-1.39995776420826,6.95582941118299,42.9646580843044,1.93835315581171e-06,8.42673529842355e-05
"ENSMUSG00000030138",-1.55393447264069,5.13682710323596,40.9898697572019,1.95299004712811e-06,8.44100465718043e-05
"ENSMUSG00000021194",-1.42437083970134,7.17220949413431,42.9739828569428,1.97650465560634e-06,8.45038012099566e-05
"ENSMUSG00000030002",-1.21309636199528,6.94427609405619,42.9229610285174,1.97789365221045e-06,8.45038012099566e-05
"ENSMUSG00000021848",-1.48018309839815,9.56111377737837,43.1494726329339,2.02012661758706e-06,8.52805026599367e-05
"ENSMUSG00000042625",-0.992733837942585,6.69506636145496,42.6962363107717,2.0297983671191e-06,8.52805026599367e-05
"ENSMUSG00000000568",-1.32099819878585,8.15578758197685,43.1013000827575,2.03868662831699e-06,8.52805026599367e-05
"ENSMUSG00000024188",-1.2272546565007,7.25701171180634,42.8901818673134,2.04195984308162e-06,8.52805026599367e-05
"ENSMUSG00000036023",-1.58276083684309,5.59867514036831,41.01161178706,2.06125124046657e-06,8.56052610146842e-05
"ENSMUSG00000000776",-1.44969460591953,4.29383328509867,41.1273934780837,2.0894817477621e-06,8.62955961825746e-05
