gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000028737,0.16576032,0.9354658552036594,1.0,-0.080969945
ENSMUSG00000114854,-0.22282523,0.9353908207771763,1.0,-0.08106429
ENSMUSG00000112198,-1.8800563,0.9353142326580017,1.0,-0.0811606
ENSMUSG00000106173,-1.0628248,0.9352677119652827,1.0,-0.0812191
ENSMUSG00000107142,-0.683639,0.9352059705577778,1.0,-0.081296735
ENSMUSG00000116692,-0.051269304,0.9351729026204078,1.0,-0.081338316
ENSMUSG00000099407,-1.523015,0.93509915669947,1.0,-0.08143105
ENSMUSG00000032514,-0.31064162,0.9350724132218065,1.0,-0.08146468
ENSMUSG00000063689,-0.447156,0.9350683400733202,1.0,-0.081469804
ENSMUSG00000097428,-0.044286538,0.934840139288243,1.0,-0.08175676
ENSMUSG00000055809,-0.064257056,0.9348233111658945,1.0,-0.08177792
ENSMUSG00000030495,-0.7476905,0.9348196668629798,1.0,-0.081782505
ENSMUSG00000103400,-0.10283258,0.934782044874501,1.0,-0.081829816
ENSMUSG00000018661,0.15330593,0.9347346156521418,1.0,-0.08188946
ENSMUSG00000014599,0.030321382,0.934670787538911,1.0,-0.08196972
ENSMUSG00000085416,-1.9261307,0.93449404320149,1.0,-0.08219199
ENSMUSG00000022512,-2.4975023,0.9344939360197293,1.0,-0.08219212
ENSMUSG00000107563,-2.6055012,0.9344938288379696,1.0,-0.08219226
ENSMUSG00000072888,-2.7523973,0.9344937216562113,1.0,-0.08219239
ENSMUSG00000099512,-3.2280536,0.9344936144744541,1.0,-0.082192525
ENSMUSG00000005864,-4.4022675,0.9344913636578273,1.0,-0.08219536
ENSMUSG00000099872,-4.6541066,0.9344908277491837,1.0,-0.082196034
ENSMUSG00000020836,-0.69172454,0.934458351740806,1.0,-0.08223687
ENSMUSG00000001403,-0.7962954,0.9344513849545362,1.0,-0.08224563
ENSMUSG00000090459,-0.49794236,0.9344058866045986,1.0,-0.08230285
ENSMUSG00000030470,-1.7377818,0.9342796820561668,1.0,-0.082461566
ENSMUSG00000020867,-2.0200794,0.9342795748767848,1.0,-0.0824617
ENSMUSG00000090722,-1.6003156,0.9342774312893933,1.0,-0.0824644
ENSMUSG00000086547,-2.1558654,0.9340594309429407,1.0,-0.08273855
ENSMUSG00000029700,-0.16204762,0.9340481237834214,1.0,-0.08275277
ENSMUSG00000107702,-0.18552953,0.9339741720730506,1.0,-0.08284578
