gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000071847,1.3986503,2.63911683263206e-204,2.260467075308433e-202,30.499584
ENSMUSG00000075520,4.5056376,5.750709408847373e-204,4.91248600541378e-202,30.474064
ENSMUSG00000090386,0.6813504,2.7471128452459552e-195,2.2798189866479e-193,29.8118
ENSMUSG00000024589,1.467311,2.0375276016569282e-193,1.6822205977185063e-191,29.667162
ENSMUSG00000022723,0.7386121,1.3834862747596975e-191,1.1363743416833884e-189,29.524803
ENSMUSG00000001901,1.194329,2.9173370958632694e-191,2.3901272769535542e-189,29.499552
ENSMUSG00000063430,0.7137345,1.8335116061174476e-188,1.4794637478681693e-186,29.28057
ENSMUSG00000063564,1.8367971,1.0111222406363732e-186,8.057286033966563e-185,29.143457
ENSMUSG00000034324,2.7174144,1.4078359146690607e-186,1.1163023685769478e-184,29.132113
ENSMUSG00000026131,0.60470605,1.5169443881740166e-186,1.1998468279201593e-184,29.129553
ENSMUSG00000020890,1.4232625,1.1943378186454228e-184,9.400348324935497e-183,28.979458
ENSMUSG00000044072,0.62306714,1.9466479078388713e-184,1.5246679481591785e-182,28.962616
ENSMUSG00000070802,0.7966946,2.1263541512728365e-184,1.6613568019969277e-182,28.95957
ENSMUSG00000033981,0.5029279,8.653764094982046e-183,6.744882701183816e-181,28.831463
ENSMUSG00000051379,1.786984,1.226469418946447e-181,9.536097419060797e-180,28.739468
ENSMUSG00000021708,0.66316396,3.1713435065545624e-181,2.4598260990065096e-179,28.706432
ENSMUSG00000105797,0.91035646,4.687735271346598e-181,3.6272200889448534e-179,28.692831
ENSMUSG00000053825,0.45290166,3.722326197686144e-179,2.8732770461850105e-177,28.54015
ENSMUSG00000048834,1.6714209,1.1148188579356276e-177,8.50288268931188e-176,28.420933
ENSMUSG00000024112,0.67420745,2.6859577639755034e-177,2.0389092656680398e-175,28.390015
ENSMUSG00000031441,0.7776136,3.165277548266137e-177,2.397080401445802e-175,28.384237
ENSMUSG00000033342,1.3642849,2.5477825901510596e-176,1.9158607392699306e-174,28.310757
ENSMUSG00000063531,1.014999,9.737791932692131e-175,7.271338619390669e-173,28.181932
ENSMUSG00000049744,1.5844903,2.154980682208722e-174,1.6016856420852482e-172,28.153767
ENSMUSG00000038248,0.7793565,1.1010257324432124e-171,8.126787629743288e-170,27.931665
ENSMUSG00000024109,0.56263316,3.0411026004121274e-171,2.239509901186255e-169,27.895315
ENSMUSG00000037610,0.87704355,6.282451754487384e-169,4.6158729243864424e-167,27.703808
ENSMUSG00000034488,0.5498941,6.682386018430081e-169,4.89847949003179e-167,27.701582
ENSMUSG00000097974,1.0224265,4.633787439796016e-167,3.3812926388707423e-165,27.548332
ENSMUSG00000046182,2.040659,1.3287062474909397e-166,9.651649871230105e-165,27.510117
ENSMUSG00000048747,1.3834449,4.819863445037512e-166,3.493201484125151e-164,27.463299
ENSMUSG00000026238,0.3951745,4.18846831427092e-164,3.015132448974262e-162,27.30046
ENSMUSG00000037386,0.32853195,2.1162142418597793e-162,1.5131876567798252e-160,27.156597
ENSMUSG00000025867,2.5200465,1.2243484385040141e-161,8.715728417563908e-160,27.091969
ENSMUSG00000032340,0.7414373,1.4673342302760786e-160,1.0422302601477583e-158,27.000265
ENSMUSG00000032816,1.342289,2.052070315924735e-159,1.4479299669676865e-157,26.90252
ENSMUSG00000093383,3.1103976,2.41398002771758e-159,1.699548048525384e-157,26.89649
ENSMUSG00000036422,1.759676,6.23764297904347e-159,4.381944192778038e-157,26.86122
ENSMUSG00000006800,0.7998795,2.615332212124783e-158,1.8292478620787182e-156,26.807878
ENSMUSG00000047786,2.6444333,1.8559634225517052e-156,1.2868816510394225e-154,26.648638
ENSMUSG00000023987,1.009857,7.849966853439824e-156,5.419522374635589e-154,26.594543
ENSMUSG00000028785,1.390102,6.123605875473185e-153,4.1736934173384684e-151,26.343307
ENSMUSG00000031342,1.1569016,1.207289479968513e-152,8.211106412168014e-151,26.317564
ENSMUSG00000034762,1.1314595,2.327052432757915e-152,1.5759999499147368e-150,26.292654
ENSMUSG00000015484,1.2485237,9.526296885830795e-152,6.438088490310205e-150,26.239069
ENSMUSG00000031734,8.418291,2.16718501505517e-151,1.4615495741532064e-149,26.207771
ENSMUSG00000059401,1.0363189,9.721536414630208e-151,6.528714832416437e-149,26.150522
ENSMUSG00000028402,0.9005265,1.2961671666185993e-150,8.686489333778286e-149,26.139536
ENSMUSG00000059439,0.73008716,3.1590964146849654e-149,2.1039188055721034e-147,26.017258
ENSMUSG00000022658,0.7794429,3.3271758051948286e-148,2.202122928587007e-146,25.92674
ENSMUSG00000052572,0.39274806,6.123127492158245e-148,4.044294146057674e-146,25.903238
ENSMUSG00000028133,2.529811,1.640611714819816e-147,1.0791654142204926e-145,25.86522
ENSMUSG00000099083,0.6833979,2.8096658978622107e-147,1.833092410837435e-145,25.84444
ENSMUSG00000089809,0.474845,6.317469600209172e-146,4.09663605613564e-144,25.723894
ENSMUSG00000030223,2.199472,1.881366863626294e-145,1.2175294163516102e-143,25.681501
ENSMUSG00000057182,1.5513796,3.754820017069685e-145,2.4250383957018203e-143,25.654621
ENSMUSG00000020023,0.40044874,1.6538997171164892e-142,1.0553988752611476e-140,25.416578
ENSMUSG00000009108,0.9610872,2.5327393934074604e-141,1.6066093807606848e-139,25.309156
ENSMUSG00000031517,0.53032666,8.49292229572955e-141,5.3767247593162136e-139,25.26138
ENSMUSG00000028397,0.6441284,9.893890526311342e-141,6.25129958816287e-139,25.255344
ENSMUSG00000039217,1.3546127,1.7115120671128548e-140,1.0792633377538029e-138,25.233667
ENSMUSG00000030621,0.81634367,2.0210127059532912e-138,1.2669495307731454e-136,25.044167
ENSMUSG00000045994,1.0096105,1.730425161399622e-137,1.0805543785628751e-135,24.958412
ENSMUSG00000027977,0.5982083,3.1804415452158358e-137,1.982145222946383e-135,24.934053
ENSMUSG00000037149,0.74553084,4.46575446128467e-137,2.7777859885979247e-135,24.92046
ENSMUSG00000038170,0.76208633,1.2111929855078648e-135,7.504711044053954e-134,24.787886
ENSMUSG00000057335,0.69554025,3.8327208710197446e-135,2.3611034688893556e-133,24.741444
ENSMUSG00000007613,0.854743,4.2161941379506934e-135,2.592352457103887e-133,24.737595
ENSMUSG00000044629,0.55527836,5.0368738800201495e-135,3.0910194994744344e-133,24.730417
ENSMUSG00000068876,1.9627274,8.670765510787428e-135,5.3108853226111755e-133,24.708479
ENSMUSG00000069601,0.38467583,1.1142521768336087e-133,6.81182332684882e-132,24.605091
ENSMUSG00000032006,1.531973,6.906799494549126e-133,4.1983380456999376e-131,24.530956
ENSMUSG00000075254,1.2961688,3.865121654856726e-132,2.3449868767363706e-130,24.460773
ENSMUSG00000026163,0.5789538,5.6181116835538446e-132,3.402090541984194e-130,24.445503
ENSMUSG00000030306,1.0636454,8.275346152017429e-132,5.001744125164648e-130,24.429682
ENSMUSG00000093528,2.9143314,8.791528669290122e-131,5.2937561915796954e-129,24.332922
ENSMUSG00000020111,0.62240195,1.2871036886857696e-130,7.735662207009371e-129,24.317278
ENSMUSG00000031012,0.6955488,2.879285426152706e-130,1.7240192400257158e-128,24.2842
ENSMUSG00000029287,1.7698076,3.1910184861319634e-130,1.9071098168796884e-128,24.279974
ENSMUSG00000046093,1.2651222,2.8408953824975577e-129,1.6884089551563405e-127,24.189913
ENSMUSG00000053110,1.9284321,3.2656538870547305e-129,1.937258455887245e-127,24.18416
ENSMUSG00000071553,1.2637326,1.0297419830303102e-128,6.097366854786128e-127,24.13671
ENSMUSG00000070469,2.3850145,1.1629131307356822e-128,6.873202809960672e-127,24.131678
ENSMUSG00000021957,0.8388747,1.6028216250033002e-128,9.455762050710077e-127,24.118402
ENSMUSG00000042834,0.53577954,2.997412968675985e-128,1.7650574823265903e-126,24.092478
ENSMUSG00000097040,2.1672273,9.809167014529015e-128,5.7656303879527054e-126,24.043303
ENSMUSG00000009394,2.0913227,1.0120217742274088e-127,5.937565112747401e-126,24.042007
ENSMUSG00000026764,0.5931134,1.8444560086922548e-127,1.0801700874304878e-125,24.01707
ENSMUSG00000051228,0.91538125,8.385447886398953e-127,4.883989774416437e-125,23.954046
ENSMUSG00000030518,0.97756106,5.0985481707491847e-126,2.948138846602516e-124,23.878704
ENSMUSG00000042529,1.717057,7.194218318070492e-126,4.144956647501262e-124,23.864305
ENSMUSG00000031539,0.7246866,4.5226634674295933e-125,2.5963978766243655e-123,23.78728
ENSMUSG00000058756,0.5226524,1.5356739186227843e-124,8.800318123284844e-123,23.735924
ENSMUSG00000042115,0.62090415,2.6882324866813066e-124,1.537764990684803e-122,23.712364
ENSMUSG00000027889,0.9826716,7.2852173852716505e-124,4.159976002135331e-122,23.670357
ENSMUSG00000056296,0.85932165,7.118076531290348e-123,4.057303622835499e-121,23.574036
ENSMUSG00000036377,1.5036175,2.197119777772726e-122,1.2457085833835665e-120,23.526262
ENSMUSG00000022269,3.3890479,7.426421684017611e-122,4.188344933553172e-120,23.474531
ENSMUSG00000111758,1.4049634,2.1336299881031594e-121,1.1991000533139754e-119,23.429613
ENSMUSG00000022475,1.6758388,3.963865736280157e-121,2.223791155796822e-119,23.40321
ENSMUSG00000028051,1.0156233,1.4457970359038527e-118,8.040739973636114e-117,23.150236
ENSMUSG00000032766,1.9209219,1.131395177551509e-117,6.24881260649742e-116,23.061361
ENSMUSG00000078566,0.5582514,1.3596840882923327e-115,7.432784997330476e-114,22.853151
ENSMUSG00000061911,0.43632933,2.4842937401108848e-114,1.3511352405893393e-112,22.72591
ENSMUSG00000032294,0.2926738,3.894266306068956e-114,2.1108109449849903e-112,22.70616
ENSMUSG00000026158,0.94702756,1.2830553241546233e-113,6.931095152440001e-112,22.653688
ENSMUSG00000079042,3.1960964,5.350153074023452e-113,2.885299723455678e-111,22.590693
ENSMUSG00000022122,1.6453283,9.249550157376436e-113,4.9714780157952475e-111,22.566494
ENSMUSG00000042581,2.4968526,2.521488550426471e-112,1.350725154253538e-110,22.522097
ENSMUSG00000021852,4.973956,4.406895738213242e-112,2.3567695839386144e-110,22.497343
ENSMUSG00000042109,1.6377828,1.5084743426574851e-111,8.026987889151143e-110,22.442688
ENSMUSG00000040265,0.6657146,4.7557787101239245e-111,2.526477864015088e-109,22.391567
ENSMUSG00000031808,1.4703386,1.5062258325646278e-110,7.962118534715393e-109,22.340124
ENSMUSG00000037926,0.6298234,1.5890019814157344e-110,8.385846700604882e-109,22.337734
ENSMUSG00000050334,0.6417256,1.8516263356284632e-110,9.755756255842465e-109,22.3309
ENSMUSG00000033849,0.3764357,1.9193408339189856e-110,1.009592188403297e-108,22.329294
ENSMUSG00000058672,0.57819664,2.0966696974050042e-110,1.1010609358470804e-108,22.325344
ENSMUSG00000022489,0.84691834,5.220212180139096e-110,2.732422826447317e-108,22.28453
ENSMUSG00000045763,1.776614,1.909246042476382e-109,9.928699305955912e-108,22.22638
ENSMUSG00000037106,4.572104,6.095359618924382e-108,3.1493346779455427e-106,22.070324
ENSMUSG00000040118,0.35517538,1.1333452315307334e-105,5.790363819275202e-104,21.832771
ENSMUSG00000048490,0.6457426,1.5074572617490158e-105,7.689472280711461e-104,21.81973
ENSMUSG00000034265,1.0825155,6.914796144664976e-105,3.516009201558696e-103,21.749954
ENSMUSG00000042129,2.8381972,8.194048864081464e-105,4.1532936916453423e-103,21.742165
ENSMUSG00000035566,0.787106,1.4056742686811605e-104,7.113644474396888e-103,21.71738
ENSMUSG00000037169,2.1188996,5.3345028486530493e-104,2.6826603493524616e-102,21.656013
ENSMUSG00000021589,0.96391463,1.1469604235967772e-103,5.75889188236664e-102,21.62071
ENSMUSG00000055639,0.9920923,1.683670603382007e-103,8.440485776015525e-102,21.602987
ENSMUSG00000040433,0.55652946,3.9869577799830426e-103,1.9893801483485478e-101,21.563131
ENSMUSG00000021268,0.36679852,6.024808373694964e-103,3.001535170185761e-101,21.544018
ENSMUSG00000020857,0.951021,1.1018959874936573e-102,5.472579234631289e-101,21.516037
ENSMUSG00000029126,0.9604453,3.0817854888938534e-102,1.5282030394926578e-100,21.468287
ENSMUSG00000040711,1.2991229,1.0135926790114657e-101,5.010714178927976e-100,21.412876
ENSMUSG00000025104,0.5378673,2.7161960703008868e-101,1.3386249987079785e-99,21.366892
ENSMUSG00000035686,0.92153656,8.21365049890063e-101,4.035522700640841e-99,21.315155
ENSMUSG00000031448,3.1688333,5.329412132888731e-99,2.602475430868256e-97,21.118925
ENSMUSG00000007817,0.44266838,9.70782647769902e-98,4.711825960403188e-96,20.98136
ENSMUSG00000021087,0.40026027,1.0539316867678281e-97,5.107662277446386e-96,20.977451
ENSMUSG00000021508,4.203116,1.3819770668234277e-97,6.687349449942853e-96,20.964558
ENSMUSG00000034656,1.1180978,1.5069825995670206e-97,7.281248958450972e-96,20.960436
ENSMUSG00000039716,0.4788287,5.585349418115216e-97,2.6945946274081752e-95,20.897985
ENSMUSG00000034796,0.7548073,2.139887029521402e-96,1.0246508386201582e-94,20.83376
ENSMUSG00000009216,1.4376075,2.2000611821225453e-96,1.051891938927069e-94,20.832432
ENSMUSG00000061603,0.37811652,7.903155961597964e-96,3.7618082923303e-94,20.771097
ENSMUSG00000026610,0.93866926,1.2042676090802224e-94,5.7151864576704945e-93,20.639854
ENSMUSG00000000093,0.9163676,8.151600259217405e-94,3.86284560212678e-92,20.547209
ENSMUSG00000028789,0.8335228,1.1407514710627112e-93,5.38979832212727e-92,20.530886
ENSMUSG00000041112,0.4454709,3.547068124787025e-93,1.673443008975369e-91,20.475687
ENSMUSG00000054728,0.40951705,5.3010198991592875e-93,2.4972481095539503e-91,20.456102
ENSMUSG00000021109,0.32428217,6.371334832443131e-93,2.997053451137786e-91,20.447132
ENSMUSG00000021013,0.5399014,7.4083555493480605e-93,3.47465976087578e-91,20.439772
ENSMUSG00000039959,0.8253053,1.905925943907218e-92,8.90006292815216e-91,20.3936
ENSMUSG00000042302,0.4483243,3.783597416473358e-92,1.761682552896912e-90,20.36003
ENSMUSG00000029228,0.63891315,7.579985982647074e-92,3.5190908835958893e-90,20.325954
ENSMUSG00000025059,1.1389695,2.5759274927391503e-91,1.1890095288531116e-89,20.265827
