gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000059991,3.278254,1.1673783758790581e-227,7.807056136306837e-226,32.212822
ENSMUSG00000039910,0.7552135,1.9972004516036363e-226,1.3328816513889768e-224,32.124634
ENSMUSG00000015222,0.7203361,1.0879322272686059e-225,7.245492924807177e-224,32.071877
ENSMUSG00000026028,0.89896446,3.134770483962203e-225,2.0790732439595284e-223,32.038895
ENSMUSG00000026893,2.3977375,3.60760373513628e-225,2.3877268192428844e-223,32.03451
ENSMUSG00000044164,1.0104651,3.941516443800313e-220,2.58734708526023e-218,31.670649
ENSMUSG00000030207,1.6763092,4.547709517009158e-220,2.9764260095861497e-218,31.666136
ENSMUSG00000036438,0.5042891,4.552814961282429e-220,2.9764260095861497e-218,31.6661
ENSMUSG00000061731,1.1475089,5.1196532673074885e-220,3.34018274470322e-218,31.662397
ENSMUSG00000063972,0.65594715,3.0607352827524375e-219,1.9928372773921053e-217,31.605928
ENSMUSG00000042500,1.3383478,7.904978035520437e-219,5.136471934885633e-217,31.575924
ENSMUSG00000064043,0.73182863,1.5376417021966989e-217,9.910827824581298e-216,31.481884
ENSMUSG00000027312,0.76782876,2.248514741893128e-217,1.4463638803575194e-215,31.469822
ENSMUSG00000044033,0.8755254,5.595279464790112e-217,3.591967582667063e-215,31.44087
ENSMUSG00000026587,0.93742806,1.4865482911159406e-216,9.524017591521608e-215,31.409807
ENSMUSG00000056486,0.62185127,1.644774725510135e-216,1.0516709292812706e-214,31.40659
ENSMUSG00000032294,0.44992572,1.697553357990078e-216,1.0832554635429114e-214,31.405586
ENSMUSG00000033701,0.6328421,6.391418753381311e-216,4.070431577451628e-214,31.363386
ENSMUSG00000017781,0.6773433,1.7704246410771485e-215,1.1252734712751066e-213,31.330917
ENSMUSG00000031284,0.6178709,4.000859804936364e-213,2.527880532373402e-211,31.157606
ENSMUSG00000023991,1.2219081,5.774218647762834e-212,3.641167719732965e-210,31.071901
ENSMUSG00000041216,0.68440306,3.348148347307727e-211,2.107162753588521e-209,31.015343
ENSMUSG00000071553,1.4562503,8.51617230213747e-211,5.349158108366112e-209,30.98526
ENSMUSG00000052632,0.54833263,5.92168076049183e-210,3.7122332970957977e-208,30.922676
ENSMUSG00000039031,1.3987805,8.260487076570266e-210,5.168289902555701e-208,30.91192
ENSMUSG00000020444,0.5483727,4.753279428777891e-208,2.9623843039196685e-206,30.78068
ENSMUSG00000046182,1.9164095,1.4737066699932309e-207,9.166741643992846e-206,30.743937
ENSMUSG00000000708,0.84531015,1.9022714495426258e-205,1.1763969809777698e-203,30.585602
ENSMUSG00000073678,1.373716,5.04742890461267e-205,3.115401493841277e-203,30.553715
ENSMUSG00000058975,1.1138537,6.481897700604094e-205,3.9930982873298375e-203,30.545534
ENSMUSG00000041852,0.8021931,2.5398556017654483e-203,1.5586539146926125e-201,30.425335
ENSMUSG00000049421,0.828813,4.982635616619925e-203,3.0460639187557764e-201,30.403204
ENSMUSG00000024261,0.56286603,5.568057527990045e-203,3.397469616221583e-201,30.399553
ENSMUSG00000009470,0.7562003,9.65447955977368e-203,5.8796881790454386e-201,30.381462
ENSMUSG00000090061,0.63117594,5.5379094160155385e-202,3.366250289044436e-200,30.323977
ENSMUSG00000036422,1.6723977,9.97465868955677e-202,6.051670766311773e-200,30.304586
ENSMUSG00000038879,0.95093477,2.482607358921247e-201,1.5033618929240687e-199,30.274515
